track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0zzVTGyRrWpQu8Fr28NRAv,Marshmello;Demi Lovato,OK Not To Be OK,OK Not To Be OK,75,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,electro
5AbtfzFvaTP1iQfIQMN3AF,Hanoi Rocks,Two Steps From The Move,Don't You Ever Leave Me,36,246333,False,0.44,0.919,2,-4.404,1,0.049,0.0215,0.000281,0.21,0.522,107.919,4,punk-rock
7t3armkL2BeiucJmgyWlwL,Klamydia,Klamydia,Kaunehin oot,39,141306,False,0.475,0.97,7,-2.206,1,0.0679,0.00071,0.0,0.0856,0.323,105.529,4,punk-rock
5WXnQn7u43LLa2pFhJoHlR,Tristan;Raja Ram;Laughing Buddha,Regan Presents Origin 5,Beautiful Garden - Laughing Buddha Remix,33,483270,False,0.633,0.898,5,-5.37,0,0.0404,2.9e-05,0.857,0.233,0.374,147.011,4,trance
1sTRr45HiInR6ZigZATPzL,D.ACE,Mangas,Mangas,33,132989,False,0.708,0.791,9,-5.475,0,0.227,0.338,0.0,0.0918,0.92,76.014,4,french
7Ciuw6mvHyyXoT6REPZEmk,Binaural Beats Sleep,"Binaural Beats: Ambient Sleeping Music With Alpha Waves, Delta Waves and Brain Waves Isochronic Tones Asmr Sounds for Sleep",The Best Music To Put You To Sleep,33,120581,False,0.389,0.042,2,-27.092,1,0.0763,0.955,0.929,0.112,0.232,88.016,4,sleep
1ExiDxH5nkar8fY0HDmc9W,Railbenders,The Medicine Show,Hard Road,10,181346,False,0.625,0.859,2,-4.625,1,0.0322,0.211,0.000103,0.264,0.731,121.939,4,honky-tonk
2Z8oSkHTEJedqb1rsgpLih,Covers Culture,Chill Vibes - Just Chill & Relax - Relaxing Covers Songs - Chill Pop Music Hits - Chill Music - Chill Songs - Chilled - Chill Out Pop - Chillout Music - Best Chill Songs - Acoustic Chill,SOS - Acoustic Covers Versions,26,149610,False,0.351,0.109,7,-11.997,0,0.0435,0.879,0.0,0.158,0.64,76.851,4,acoustic
0DuWDLjriRPjDRoPgaCslY,Adele,25,Love In The Dark,78,285935,False,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,4,soul
0ZWW07BD8W85lUbgx2sn7E,Ben Platt,Dear Evan Hansen (Original Broadway Cast Recording),For Forever,60,301013,False,0.371,0.457,5,-7.674,1,0.0407,0.222,0.0,0.0882,0.166,96.269,4,show-tunes
4b6FjQyawYRV1qZHp8x8W7,Aly & Fila;Billy Gillies,FSOE - October 2022,Kings (FSOE750 Anthem),0,171428,False,0.37,0.993,1,-4.213,0,0.0753,0.000122,0.916,0.347,0.138,139.891,4,trance
2csZLnXBMuw6ETZuRxdUZF,Flying Lotus;Denzel Curry,Flamagra,Black Balloons Reprise,52,161971,False,0.647,0.72,5,-6.104,0,0.14,0.0945,0.0,0.121,0.134,88.061,4,j-dance
6L2B0EWlWnHR0YzLCmDgYh,DAVID AUGUST,J.B.Y. / Ouvert,J.B.Y.,51,316304,False,0.646,0.634,7,-9.657,0,0.0429,0.657,0.852,0.109,0.124,95.019,4,minimal-techno
4UGvqm3e7UElrrriPtnhwz,Genevieve Stokes,Habits,Habits,76,136733,False,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4,indie-pop
5SbE5ptbYNFahUdICaS6kp,Marshmello;Demi Lovato,pov: it's 2020,OK Not To Be OK,0,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,edm
1WuoZRuRpCROHXYlnUyYdR,Clara Nunes,Fiesta temática 70s,Conto De Areia,0,219426,False,0.61,0.562,3,-8.038,1,0.0338,0.487,0.0,0.0855,0.908,80.601,4,mpb
2cx1tIGxn0EHZPN3pDkWsH,Sturgill Simpson,Country Road Songs,Brace for Impact - Live a Little,0,349266,False,0.616,0.706,0,-6.846,1,0.0233,0.00975,0.309,0.111,0.655,89.995,4,singer-songwriter
0U0IEPwBeiSRxQtFIzkWNU,Inner City,Fire,Till We Meet Again,8,317493,False,0.672,0.544,1,-12.926,1,0.0319,0.0188,0.000968,0.15,0.233,102.087,4,detroit-techno
55EvnM7MCxN6cbcrOsH5XG,BBS Paranoicos,Cruces,Sin Salida,36,156181,False,0.478,0.885,6,-3.185,1,0.0546,8.51e-05,5.51e-05,0.137,0.847,155.947,4,hardcore
56ZstVdH2J5FXTTOKNNxfp,Martin Garrix;Julian Jordan,Sentio,Funk,49,189600,False,0.757,0.623,1,-4.335,0,0.0434,0.00655,0.857,0.112,0.24,125.017,4,progressive-house
3Lgn78EgTDPXc2YsK562eq,Vivian Koo,該如何放棄愛,該如何放棄愛,22,235509,False,0.537,0.621,0,-6.579,1,0.0307,0.0735,0.0,0.209,0.461,144.031,4,cantopop
7K2oNX8UnvtebYRQtvHuUZ,Shonan No Kaze,睡蓮花,睡蓮花,43,435186,False,0.483,0.986,1,-2.446,1,0.363,0.126,0.0,0.0825,0.359,156.147,4,j-pop
0g7B6dB30w5bnqaeitmZfj,Los Polifaceticos,Puros Exitos,Ocho Palabras,41,167366,False,0.42,0.568,11,-5.628,1,0.0341,0.579,6.31e-06,0.145,0.703,87.92,4,rock-n-roll
4sklNb2Rh7DZLZD0PWsvzN,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Questions au petit-déjeuner,27,85866,False,0.497,0.102,7,-23.235,1,0.0536,0.891,0.75,0.0947,0.12,127.724,4,disney
6kkV6Vw3FcUY0rhiWogtCI,Jafrass,Life Changes,Protect My Life,1,179960,True,0.676,0.49,5,-6.796,0,0.198,0.767,6.64e-05,0.254,0.334,92.401,4,j-dance
7bvuyE21cfzzM3JzRNtyp7,Ikke Hüftgold;Lorenz Büffel,Asamoah,Asamoah,31,192733,False,0.659,0.944,10,-2.854,1,0.0441,0.0127,0.0,0.208,0.682,134.0,4,disco
3rdHAJ7TJtOqIiROGyeNIk,Dana Gould,I Know It's Wrong,Animal Aftercare,20,292173,True,0.555,0.883,4,-7.219,0,0.95,0.88,0.0,0.879,0.34,64.161,4,comedy
1acHg5hL2dLV7Zo2tBWSj5,Lil Zey;Kozmos,Viral Şarkılar,Eskisi Gibi,0,186461,True,0.802,0.592,1,-7.495,0,0.12,0.629,0.0058,0.09,0.665,129.899,4,turkish
6IKtfO76zpYpYnfOb8Ley8,Fitz and The Tantrums,Tek It - New Noise,Sway,0,136940,False,0.705,0.927,1,-2.701,1,0.0776,0.0327,0.0,0.0705,0.945,159.978,4,indie-pop
1d9KF847JVwN14mR4zBe8l,Legião Urbana,Legião Urbana,Soldados,48,290733,False,0.589,0.432,10,-14.089,0,0.0361,0.00919,0.195,0.0949,0.605,124.084,4,brazil
0S7fGPhDSBgv5FjABNUMIC,That Girl Lay Lay;Sauce Walka,Watch Me,Watch Me (feat. Sauce Walka),16,162610,False,0.816,0.769,8,-4.981,1,0.167,0.102,0.0,0.365,0.62,132.945,4,kids
4cO3Woi163T6kfaUEjsSFU,Larry Heard,What About This Love?,What About This Love? - Extended Version,22,398349,False,0.692,0.628,3,-11.246,0,0.0325,0.0314,1.37e-06,0.0672,0.788,113.036,4,chicago-house
3TaPTbbNASnjit3f488fZT,Limsa d'Aulnay;JeanJass,"Logique, Pt. 2",Ca M'arrange,32,165789,True,0.887,0.409,0,-10.749,0,0.379,0.166,0.00203,0.101,0.677,152.012,4,french
40iJIUlhi6renaREYGeIDS,Drake;Travis Scott,Certified Lover Boy,Fair Trade (with Travis Scott),83,291175,True,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,0.292,167.937,4,hip-hop
4J8bSLdnvtKYwWr0tqxhP7,Manuel Carrasco,Hay Que Vivir El Momento,Hay Que Vivir El Momento,63,241367,False,0.557,0.844,8,-3.632,1,0.0886,0.019,0.0,0.315,0.657,101.051,4,spanish
5WaXrtRow1brEASUZsKgCW,Paul Simon,Halloween Hits,The Werewolf,2,205666,False,0.742,0.684,11,-6.543,0,0.137,0.139,0.0,0.115,0.547,133.593,4,rock
0bazFDGkuWgSqfmRtasHJ0,Wilkinson;Karen Harding,All For You (Dark Heart Remix),All For You,16,202691,False,0.526,0.783,0,-3.681,0,0.0376,0.00499,0.0,0.136,0.138,173.972,4,drum-and-bass
2d9KBVxb6bUfVCjjv1JAVe,Brian Eno,Another Green World,The Big Ship - 2004 Digital Remaster,52,181933,False,0.377,0.261,0,-15.708,1,0.0411,0.132,0.875,0.116,0.0457,117.994,3,ambient
2baEFuU0gQon0hgVRioI1o,The Beatles,Please Please Me (Remastered),Anna (Go To Him) - Remastered 2009,57,177133,False,0.608,0.565,2,-11.06,1,0.0336,0.635,0.0,0.0601,0.835,109.286,4,british
7gV7oUjA9WnCzoaVVVjvUV,Andy Karl;Groundhog Day The Musical Company;Tim Minchin,Groundhog Day The Musical (Original Broadway Cast Recording),Day Three,20,100066,False,0.339,0.686,2,-8.343,1,0.167,0.567,0.0,0.229,0.51,169.367,4,show-tunes
4UtEoJIvbN0k2kA8DqvLv3,Rosa de Saron;Janaina Santana,O Rio e o Mar,O Rio e o Mar,40,234124,False,0.557,0.613,0,-6.613,1,0.0302,0.176,0.0,0.11,0.205,108.037,4,gospel
5kKSQULHCPFE7CKMPrkAtP,Aimer,Penny Rain,I beg you,53,267213,False,0.456,0.893,5,-2.825,0,0.0813,0.00321,0.0,0.121,0.478,127.884,4,anime
24NUQeDAAwLGym59N2KIGM,Darci,High Speeds,High Speeds,56,174004,False,0.658,0.638,6,-6.061,1,0.0388,0.557,1.14e-06,0.136,0.293,144.906,4,soul
6Ex0Wja2G9rtF39qCxIXGS,Nadezhda Kazantseva,Voices behind the iron curtain - Soviet Singers of the Stalin Er,Je suis Titania la blonde (sung in russian) (Mignon),0,279093,False,0.483,0.275,10,-13.539,1,0.0645,0.98,0.00834,0.207,0.201,121.463,3,romance
3k9PtGmPNnQtt32TKWm6f3,MC STAN,Insaan,Basti Ka Hasti,67,195428,True,0.726,0.624,9,-7.741,1,0.382,0.156,0.0,0.601,0.421,139.594,4,hip-hop
1dUTePKI0w1oIq1UuENgCm,Emir Can İğrek,Bıraktım Şaşırmayı,Bıraktım Şaşırmayı,47,196566,False,0.535,0.302,3,-14.901,0,0.0379,0.567,0.00119,0.417,0.434,84.987,4,turkish
2VRR3vc9jMYcCEBM2A3ZV9,KAROL G,Perreo Tenebroso Vol. 2,Muñeco De Lego,0,162066,False,0.784,0.637,0,-7.386,0,0.147,0.283,0.0,0.153,0.544,143.977,4,reggae
2kSJOok9s5sBHzvHWws99S,Sarah Farias;Valesca Mayssa;Stella Laura,Deus Não Vai Parar,Deus Não Vai Parar,40,314026,False,0.454,0.589,5,-4.496,1,0.0283,0.154,1.85e-05,0.368,0.205,135.845,4,gospel
11VheTSHg60R4FEg389EuH,Noisia;Machinedrum,Outer Edges Remixes,Get Deaded - Machinedrum Remix,12,183139,False,0.479,0.684,2,-8.863,0,0.216,0.0199,0.46,0.105,0.323,119.996,5,breakbeat
1CGhHQZF487xpWITQW1bam,Chema Rivas,Entre Tú y Yo,Entre Tú y Yo,62,224000,False,0.854,0.669,9,-5.206,0,0.0617,0.288,0.0,0.221,0.484,120.023,4,spanish
2dmnEcMwk2aNbDiKbHa7cZ,Сергей Зыков,Память жива. Песни Арно Бабаджаняна,Верни мне музыку,0,210133,False,0.206,0.754,9,-4.594,1,0.0638,0.962,5.63e-06,0.267,0.627,77.877,4,romance
4w1HzjzgCeY0NTVAVQTBCS,Dasinga,Daron Chaud,Mamacita,26,154044,False,0.747,0.701,1,-5.154,1,0.0803,0.603,0.0,0.128,0.821,155.109,4,dancehall
1AN4ufCCVjezLyl6QBlFrq,Porya Hatami,Kani + Remixes,Kani (Day),33,537610,False,0.101,0.103,5,-20.407,1,0.0449,0.97,0.93,0.0922,0.0334,83.575,3,iranian
2W68NbenOWhxY0nqI9pchB,Hate,Auric Gates of Veles,Triskhelion,20,243280,False,0.371,0.993,1,-5.726,1,0.217,5.78e-06,0.296,0.342,0.0372,134.087,4,death-metal
6f7zyAEUCZuvX4Zty62Z5o,Vishal-Shekhar;Shreya Ghoshal;Udit Narayan;Vishal Dadlani;Shekhar Ravjiani,Student of the Year (Original Motion Picture Soundtrack),Radha,58,341360,False,0.804,0.748,1,-14.163,0,0.0616,0.11,0.0,0.0998,0.699,131.989,4,pop-film
4alWdQ3c2rd0NuIwZ3nF5M,Jorge Drexler,Una cancion me trajo hasta aqui,Una canción me trajo hasta aquí,26,198773,False,0.669,0.843,0,-5.726,1,0.03,0.0641,0.000297,0.109,0.842,131.461,4,afrobeat
0uKKDJ3L2ayyhrrhT4iI9v,Tale Of Us,Realm Of Consciousness Pt. III,Nova,46,442525,False,0.746,0.394,8,-18.059,1,0.0718,0.504,0.914,0.104,0.069,123.001,4,deep-house
3GXGACK2mI72JpsgD6SrAm,M-22;Arlissa;Kiana Ledé,Charlie's Angels (Original Motion Picture Soundtrack),Eyes Off You (with Arlissa & Kiana Ledé),40,202720,False,0.659,0.875,10,-4.293,0,0.258,0.00384,0.0,0.313,0.532,123.893,4,groove
2FFW3qrBH48brinAeemZGi,Cooltime Kids,Halloween y diversión para peques,A Nightmare On My Street,0,219800,False,0.659,0.746,4,-9.308,0,0.23,0.0928,1.73e-06,0.171,0.697,170.424,4,party
0dcF0b9gjuGV3aCzjq5h6h,York;EKE;Nathan Red,Indigo,My Armour,43,228875,False,0.623,0.781,11,-8.084,1,0.0331,0.085,0.135,0.156,0.214,125.984,4,techno
3QdDIkEV5oRplAb6hHl7sM,Ferrugem,Chão de estrelas (Ao vivo),Pai de menina - Ao vivo,52,113912,False,0.524,0.462,7,-6.345,1,0.0358,0.892,0.0,0.757,0.802,120.067,4,pagode
6JULWULk2iLzF0GuynMyFl,William So,和那誰的,那誰,45,247546,False,0.654,0.553,1,-5.532,0,0.0304,0.68,0.0,0.122,0.391,117.979,4,cantopop
5hduHc1QcT6s2MuJPQv2I6,Hypocrisy,Virus,Compulsive Psychosis,18,254506,False,0.303,0.971,6,-3.826,1,0.0852,2.55e-06,0.594,0.354,0.14,179.972,4,black-metal
6uF9C0mOumJmbCd7GaZawN,Novo Som,As 10 Mais do Novo Som,Venha Ser Feliz,27,262760,False,0.364,0.453,4,-8.648,1,0.0324,0.451,0.0,0.151,0.244,129.879,4,groove
0W7Ta4Ruoew3v8Q0I3foib,Thunderstorms HD,Thunderstorms for Sleep,Thunderstorm: Relaxing Storm - Loopable,35,220187,False,0.169,0.873,2,-21.541,1,0.072,0.000228,0.903,0.707,0.0224,87.007,4,sleep
7jR0ezj19qPMx5Ts9ge9I6,SLANDER;RØRY;Dylan Matthew,Thrive,Walk On Water (with RØRY & Dylan Matthew)- Love Is Gone pt. 2,46,383636,False,0.474,0.571,8,-6.671,1,0.0397,0.174,0.0,0.142,0.152,132.108,4,dub
1BZ9bUYt4fsF2bLVPZp2aU,Make Them Suffer;Courtney LaPlante,Contraband (feat. Courtney LaPlante),Contraband (feat. Courtney LaPlante),49,250145,True,0.475,0.959,11,-4.135,1,0.0903,9.35e-05,3.24e-06,0.213,0.135,129.983,4,black-metal
1fUacP7XP697l6ry01oO4d,Bring Me The Horizon,Sempiternal (Expanded Edition),Antivist,56,193640,True,0.494,0.99,7,-2.28,1,0.176,2.01e-05,0.0,0.127,0.283,136.995,4,metalcore
5QKHspyc4wX13lh58yWTcT,Asia,Top muzică românească - Vara 2022,Sună periculos,0,213212,False,0.622,0.912,10,-7.503,0,0.0511,0.155,0.000127,0.113,0.801,100.035,4,hard-rock
0UvZcEfpzVyx47QsRbjyBz,Bad Bunny,Un Verano Sin Ti,El Apagón,83,201816,False,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765,4,latino
6kD7n19O9VEYQwENniEvPi,Kochetkovv,4:44 Am,4:44 Am,67,121965,False,0.809,0.282,0,-10.038,1,0.433,0.975,0.00176,0.202,0.778,129.89,4,sad
0uAUhdYm5HjAnimccwJXTH,Dean Martin,pov: you have a holly jolly christmas,"Baby, It's Cold Outside - Remastered 2004",0,143026,False,0.499,0.304,0,-11.543,1,0.0632,0.81,0.0,0.0546,0.521,129.321,4,jazz
33rW1R255LIt4FrZso6rSm,Mc Kako;MC Joãozinho VT;MC Leozinho ZS;MC Neguinho do Kaxeta;Mc Kadu;DJ JR No Beat,Nóis é o Funk,Nóis é o Funk,51,393829,False,0.581,0.623,8,-1.203,0,0.0632,0.167,0.0,0.098,0.312,93.852,4,funk
75u8RkM5CGoMn5E3vJOdPt,Duke Ellington;John Coltrane,Best Christmas Songs 2022 | For under the Mistletoe,In A Sentimental Mood,0,256293,False,0.445,0.278,10,-11.882,0,0.0313,0.914,0.00577,0.101,0.262,99.058,3,piano
1odvBIeCuunsPjXJoDneHN,Akatu;Grupo Menos É Mais,Akatu & Menos É Mais - Degrauzinho Por Degrauzinho (Ao Vivo),Errar de Novo - Ao Vivo,37,165722,False,0.601,0.809,2,-6.206,1,0.0661,0.667,0.0,0.252,0.929,166.021,4,samba
4M9S5OqJw8pxCQUPwnkDbR,Preto no Branco;Weslei Santos;Eli Soares,Preto no Branco (Ao Vivo),Preto no Branco (feat. Eli Soares) - Ao Vivo,30,257546,False,0.679,0.79,6,-6.6,0,0.0673,0.233,0.0,0.624,0.541,101.949,4,groove
247cPctDZ6s7hoNT8iKUtN,King Crimson,In The Court Of The Crimson King (Expanded & Remastered Original Album Mix),"Epitaph - Including ""March for No Reason"" and ""Tomorrow and Tomorrow""",54,526822,False,0.284,0.317,4,-12.923,0,0.0316,0.00757,0.00834,0.0851,0.0961,132.122,4,j-rock
0cocZBknjka59p58FOdqef,RDN;Suel;Ferrugem,"RDN & Amigos, Vol. 1",Meu Querubim,42,109513,False,0.71,0.448,7,-8.559,1,0.0527,0.13,0.0,0.109,0.473,85.573,4,pagode
0VDbQ47H6Zn0zTdMziB0ex,Wisin & Yandel,Perreo Tenebroso Vol. 5,Tu Olor,0,246853,False,0.821,0.753,1,-5.27,0,0.0817,0.0148,6.13e-06,0.109,0.364,114.983,4,latino
45RmMaxyGkQG7HNp5SKxoK,Alan Menken,The Hunchback Of Notre Dame (Original Motion Picture Soundtrack),Into The Sunlight,26,128880,False,0.13,0.058,5,-20.752,1,0.0344,0.83,0.348,0.524,0.0789,95.443,4,disney
0MSLJOWljfQr067PYyndK9,Kado;Powfu;Promoting Sounds,Tired Eyes,Tired Eyes,55,163604,False,0.742,0.663,10,-6.506,0,0.0397,0.107,0.000732,0.106,0.411,134.99,4,sad
3CfJzM4639YlVw2D2rbyLy,Deanie Ip;Elisa Chan;散芬芳合唱團,K2HD 黑白精選,千個太陽,21,235746,False,0.46,0.644,3,-8.347,1,0.0296,0.0535,0.0,0.0797,0.611,155.329,4,cantopop
2sg0e618bHHwn0NgQBgIGf,Vybz Kartel;Lisa Mercedez,Of Dons & Divas,State Evidence (feat. Lisa Mercedes) [Dons],22,156116,True,0.45,0.813,3,-7.03,0,0.354,0.0143,0.0,0.247,0.42,64.984,5,j-dance
1Xrf5BJyUPBhGubo9VJiGS,My Hair is Bad,mothers,熱狂を終え,36,216533,False,0.366,0.97,1,-3.698,1,0.132,0.0107,0.0,0.427,0.682,196.863,4,j-pop
1jij5b2xsyFGDKfnkPfzZy,Ricardo Silva,Música de las Sagas de Dragón Ball,"Mi Corazón Encantado (Opening ""D.B. G T."")",33,215853,False,0.624,0.862,5,-4.802,1,0.041,0.0906,0.0,0.148,0.704,131.004,4,anime
4Av96uADG9Xi7iJFHrbqFJ,Mrs. GREEN APPLE,J-Pop 輕旅行,lovin',1,155906,False,0.44,0.94,11,-2.057,0,0.0706,0.0362,0.0,0.31,0.858,123.572,4,j-rock
1S4sYvxPwwRYJpyBtNBQmC,Felix Da Housecat;Blakk Hazel;Dave The Hustler,Vin Rouge,Vin Rouge,8,182000,False,0.563,0.91,4,-9.156,0,0.0356,0.00845,0.447,0.211,0.445,119.965,4,chicago-house
1X5mJ6PBae2HaUirCgDGMf,LETNI;V- Unit,Pamiętniki z wakacji,Tylko Hit na Lato,30,240445,False,0.79,0.888,1,-6.426,1,0.26,0.0605,0.0,0.13,0.903,125.056,4,disco
7dH0dpi751EoguDDg3xx6J,Yuuri,ドライフラワー,ドライフラワー,67,285586,False,0.463,0.624,7,-5.118,1,0.0274,0.426,0.0,0.221,0.521,147.929,4,j-pop
0laUPhh0p0BceQBPqwwck5,Alexandre Desplat,The Lost King (Original Motion Picture Soundtrack),National Library,14,269040,False,0.0938,0.151,2,-20.418,0,0.038,0.917,0.959,0.11,0.038,79.952,4,french
1V5Dp4puHLcNQqwPjnldNE,Susumu Yokota,Symbol,Long Long Silk Bridge,41,182386,False,0.452,0.633,7,-12.691,1,0.0475,0.782,0.841,0.114,0.506,178.942,4,idm
4szMwlY7UT7cnQ429Mf8T1,Charlie Puth,New Pop Classics,Smells Like Me,1,204079,False,0.602,0.565,11,-6.498,1,0.0498,0.329,0.0,0.0622,0.609,208.038,4,dance
6onBOISevJfkoUeZ0dae9M,Mugen Rao,Kayalvizhi,Kayalvizhi,40,255480,False,0.641,0.704,4,-5.316,1,0.0288,0.5,0.0,0.076,0.464,123.983,4,malay
6lD9nDl7jBUSIPDMAMZjuD,Sigma;Louis III,Anywhere,Anywhere,52,205250,True,0.717,0.872,11,-3.279,1,0.0357,0.0162,1.99e-06,0.205,0.61,120.026,4,drum-and-bass
4FlCXmHd0JP7ue2tK7fVC7,Clean Bandit;French The Kid;Rema,Upbeat Pop,Sad Girls,0,163472,True,0.799,0.847,5,-7.808,1,0.0956,0.254,2.14e-05,0.339,0.529,115.016,4,funk
0SfIHS5x1gOCVVvnYFbw26,Mild High Club,Timeline,Windowpane,54,237300,False,0.507,0.722,1,-8.164,1,0.0239,9.91e-06,0.0483,0.132,0.303,88.998,4,psych-rock
7o8ygzs06bj5LbwO72N6Nw,Seth Troxler,Lumartes (Extended),Lumartes (Extended),25,508604,False,0.688,0.749,4,-10.037,0,0.0369,0.00241,0.834,0.11,0.143,124.993,4,detroit-techno
3EFAUqrhZSinAIFC27UERN,Danny Saucedo;Niello,JULMUSIK,Kungar av December,0,173906,False,0.681,0.775,11,-7.194,0,0.0945,0.0622,0.0,0.392,0.938,92.956,4,swedish
2NB6s1JstW2riTZxoBPuOo,Samuel Kim,"Kamado Tanjirou no Uta - Orchestral Version (from ""Demon Slayer"")","Kamado Tanjirou no Uta - Orchestral Version (from ""Demon Slayer"")",47,217681,False,0.322,0.378,2,-8.655,0,0.0304,0.512,0.22,0.169,0.107,75.853,4,anime
3NIsZEsnGH8fquyngVuomV,El BAI;Marcianeke;King Savagge;Drakomafia;Victor La Voz,Sonando Flaite (Remix),Sonando Flaite - Remix,42,410500,False,0.824,0.828,11,-5.04,0,0.267,0.193,0.0,0.119,0.707,90.031,4,reggaeton
6XbmIuDxm4gWpVYoGg5DQX,Simple Plan;State Champs;We The Kings,Where I Belong (feat. We The Kings),Where I Belong (feat. We The Kings),59,190026,False,0.477,0.964,8,-2.459,1,0.096,0.000295,0.0,0.0763,0.597,92.065,4,punk-rock
2LyRC7gfWFJd6JI5i8fTJe,George Jones,I Get Lonely In A Hurry,The Race Is On,56,127400,False,0.428,0.701,9,-7.73,1,0.0658,0.247,0.0,0.154,0.918,170.419,4,honky-tonk
3oN8FtgSrFmdTn4YgBY58e,The Cramps,Rock & Halloween,I Was A Teenage Werewolf - Remastered,1,183866,False,0.412,0.601,2,-10.493,1,0.0536,0.000866,0.0455,0.321,0.49,114.543,4,psych-rock
4Apo9nEhy16YNp33UQDKdB,Jorge Aragão,Ao vivo 3,"Na rua, na chuva, na fazenda (Casinha de sapê) - Ao vivo",43,203053,False,0.592,0.443,5,-14.748,1,0.0426,0.77,0.00395,0.748,0.6,72.236,4,mpb
6RDMTjgTTOJaPllcUWV8al,Evil Activities,Evilution,No Place To Hide,21,340986,False,0.458,0.94,10,-4.533,0,0.0894,0.0243,0.0377,0.226,0.181,164.981,4,happy
1SHB1hp6267UK9bJQUxYvO,Molchat Doma,Этажи,Судно (Борис Рижий),75,141394,False,0.484,0.75,1,-4.176,1,0.0685,0.697,0.862,0.105,0.467,159.992,4,indie
5WXezeBcPemshsXjMCyi9b,Ankur Tewari;The Ghalat Family,Side B,Yaaron,42,252813,False,0.691,0.675,6,-5.771,0,0.033,0.217,0.0,0.114,0.634,102.031,4,songwriter
6YYoD1hHEw3w1PbcZ9NECX,Riff,Contenidos,Mal Romance,34,173840,False,0.498,0.84,2,-9.822,1,0.0455,9.88e-05,0.113,0.103,0.0916,89.069,4,heavy-metal
5YWW66ptUmdgUNBKU72sgX,Maneva,Mundo Novo,Porta Do Teu Prédio,57,179031,False,0.751,0.637,10,-8.716,1,0.256,0.429,0.0,0.143,0.559,141.985,4,reggae
6nZiYSBwPQ7fYnVWkkkj4g,Jasleen Royal;Prateek Kuhad,Baar Baar Dekho (Original Motion Picture Soundtrack),Kho Gaye Hum Kahan,70,213055,False,0.778,0.227,1,-16.191,1,0.0379,0.983,0.14,0.113,0.38,116.033,4,songwriter
4WXFhx6KBccTsCbGU415Sq,Peppa Pig,Bestest Daddy In The World,Bestest Daddy In The World,44,199201,False,0.693,0.625,0,-7.489,1,0.0671,0.418,0.0,0.332,0.78,175.815,4,british
4gZGAVECoiutzp64KSHNjE,BTS,Love Yourself 承 'Her',MIC Drop,67,238193,False,0.667,0.889,6,-4.851,1,0.0917,0.00912,0.0,0.0816,0.541,169.961,4,k-pop
05XoZNL3OMdegGO0SnrHWD,Sakurakou K-ON Bu,"Fuwa Fuwa Time (From ""K-On!"")",Fuwa Fuwa Time,50,239000,False,0.366,0.982,4,-3.439,1,0.0893,0.0263,0.00147,0.144,0.42,180.171,4,anime
5SEVA7Lfn9MT2C34UJ5yu2,H Dixit;Lofi Person,Tujhe Jeena Hai Mere Bina Lofi (Slowed & Reverb),Tujhe Jeena Hai Mere Bina Lofi - Slowed & Reverb,44,199633,False,0.68,0.214,3,-18.048,0,0.0913,0.516,6.2e-05,0.372,0.0999,119.997,4,indian
7k2fELlnbJpa480jy3TLId,VNV Nation,"Of Faith, Power and Glory",Where There Is Light,26,380373,False,0.546,0.78,8,-7.453,1,0.0293,0.00154,0.603,0.0871,0.481,130.005,4,industrial
5JpbpsjhJeNwixBzbobklV,Within Temptation,The Unforgiving,Shot in the Dark,54,302240,False,0.524,0.883,1,-4.148,1,0.0348,0.00413,0.000104,0.107,0.289,106.045,4,goth
5ftNbqrdSS7fKNB2G23WFQ,La Matatena,Emulsion de Skape,Su Majestad,36,219733,False,0.228,0.729,0,-5.264,0,0.0635,0.0955,0.00161,0.102,0.229,199.97,4,ska
43y1E8Ah3UlGGtkUcMWc07,GhostDragon;Exede,Strangers Again,Strangers Again,26,245760,False,0.536,0.558,1,-6.787,1,0.0293,0.119,0.0,0.0819,0.127,125.078,4,dubstep
6DeGhcWbG8uu79VkIuPDNa,ShitKid,Oh Please Be A Cocky Cool Kid,Oh Please Be A Cocky Cool Kid,21,120372,False,0.43,0.901,0,-3.447,1,0.0788,8.33e-06,0.0,0.0919,0.467,200.49,4,goth
4cNOOkWBjY41prOyd2r6Jz,Divya Kumar;Neeti Mohan,Baahubali - The Beginning,Manohari,55,216742,False,0.583,0.8,4,-6.95,0,0.0863,0.0864,0.0,0.115,0.797,159.998,4,folk
7cY9kWU1cPLJ1wxxvKEZMh,Leila Milki,Springtime Improvisations,Golden Hour,59,94169,False,0.504,0.0248,3,-26.158,1,0.0603,0.993,0.969,0.109,0.198,113.122,4,piano
